BookingID#:,BookingDate:,WeekofYear:,BookingConfirmation:,BookingStatus:,MBL:,TransportationMode:,Non-Managed:,HBL:,OriginOffice:,DestOffice:,Sub-DestOffice:,ReleaseType:,BookingParty:,Term:,Shipper:,VendorCode:,Consignee:,PlaceofReceipt:,PlaceofDelivery:,DeliveryType:,Commodity:,EquipmentType/Qty:,ShippedType/Qty:,Commodity2:,EquipmentType/Qty:,ShippedType/Qty:,VendorReference:,POReadyDate:,LoadPort:,CurrentETD:,ATD:,DischPort:,CurrentETA:,ATA:,Carrier:,Vessel:,Voyage:,CustomerRemarks:,FeederVessel:,ApprovalStatus:,ApprovalDate:,ApprovedBy:,ApprovalRemark:
WB44644685,02/11/2022,14,MLCWSGN2203109,CONFIRMED,ONEYSGNC84122600,SEA,#,MLCWSGN2203109,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,3/18/2022,CAI MEP&nbsp;VN,04/02/2022,04/02/2022,ROTTERDAM&nbsp;NL,05/07/2022,05/07/2022,OCEAN NETWORK EXPRESS,ONE COLUMBA,014W,#,Direct service,#,ACCEPTED,3/25/2022 00:00 AM,spanx,#,1.,TCNU8369686,LCL,VN1263532A,434,CTNS,29.120,3816.400,3/23/2022,3/25/2022,VIETNAM (VN),,,
WB48349422,02/08/2022,11,63Z8148162,CONFIRMED,ONEYSGNC53671400,SEA,#,63Z8148162,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-SRTL) BUFORDGA,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,03/03/2022,CAI MEP&nbsp;VN,3/17/2022 00:00 AM,3/17/2022 00:00 AM,NEW YORK&nbsp;NY,05/11/2022,05/11/2022,OCEAN NETWORK EXPRESS,ONE STORK,016E,#,1st vessel: ym witness 033e. transshipment port: sin etd sin mar 31,#,ACCEPTED,03/03/2022,spanx,#,1.,SEGU5941810,LCL,VN1238486A,48,CTNS,01/01/0930,241.700,03/05/2022,03/09/2022,VIETNAM (VN),,,
WB48534565,01/05/2022,8,SGNC29824700,CONFIRMED,ONEYSGNC29824700,SEA,#,63Z8146765,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-APT9) SILER CITYNC,CY/CY DOOR,#,40HQ x 1,40HQ x 1,#,#,#,#,2/14/2022,CAI MEP&nbsp;VN,2/21/2022 00:00 AM,2/21/2022 00:00 AM,NORFOLK&nbsp;VA,4/15/2022 00:00 AM,4/13/2022 00:00 AM,OCEAN NETWORK EXPRESS,ONE MINATO,016E,#,Direct service,#,ACCEPTED,02/11/2022,spanx,#,1.,KKFU7646900,40HQ,VN1426105A,768,CTNS,52.240,6982.500,2/15/2022,2/16/2022,VIETNAM (VN),,,
WB49879326,2/16/2022,15,63Z8149377,CONFIRMED,ZIMUHCM80249264,SEA,#,63Z8154157,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-ACME) SILER CITYNC,CFS/CY DOOR,#,LCL x 1,LCL x 1,#,#,#,#,3/16/2022,CAI MEP&nbsp;VN,04/11/2022,04/11/2022,SAVANNAH&nbsp;GA,5/24/2022 00:00 AM,5/24/2022 00:00 AM,ZIM,MAERSK STADELHORN,215E,#,1st vessel: northern jaguar 213w. transshipment port: sin etd sin apr 23.,#,ACCEPTED,3/22/2022 00:00 AM,spanx,#,1.,ZCSU8922899,40HQ,A4210344216,82,CTNS,01/10/0630,1738.040,3/30/2022,04/04/2022,VIETNAM (VN),,,
WB52666486,3/30/2022,17,8890842850,CONFIRMED,OOLU8890842850,SEA,#,MLCWSGN2204133,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CY/CY DOOR,#,20'SD x 1,20'SD x 1,#,#,#,#,4/19/2022,HO CHI MINH&nbsp;VN,4/27/2022 00:00 AM,4/27/2022 00:00 AM,ROTTERDAM&nbsp;NL,6/28/2022 00:00 AM,#,OOCL,CMA CGM LOUVRE,0FLC0E1MA,#,1st vessel: akiteta 005stranshipment port :singapore etd singapore: may 20.,#,ACCEPTED,04/11/2022,spanx,#,1.,CSNU1554244,20'SD,OOLHLD3105,297,CTNS,18.244,2184.600,4/23/2022,4/23/2022,VIETNAM (VN),,,
WB54866624,06/07/2022,32,,PENDING,#,SEA,#,#,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CFS DOOR,#,LCL x 1,#,#,#,#,#,7/29/2022,CAI MEP&nbsp;VN,08/06/2022,#,ROTTERDAM&nbsp;NL,8/31/2022 00:00 AM,#,OCEAN NETWORK EXPRESS,ONE IBIS,025W,#,#,#,ACCEPTED,06/09/2022,spanx,#,1.,TBA1,LCL,,15,,0.590,58.500,,,,,,
WB57955749,4/25/2022,23,DMCA220602.05,CONFIRMED,EGLV235201062841,SEA,#,DHCM5220369,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-CAN) MISSISSAUGAON,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,5/21/2022,HO CHI MINH&nbsp;VN,06/10/2022,06/10/2022,VANCOUVER&nbsp;BRITISH COLUMBIA,7/27/2022 00:00 AM,#,EVERGREEN,EVER SAFETY,0373-101E,#,1st vessel: amalia c 112btranshipment port :kaohsiung etd kaohsiung: jun 24,#,ACCEPTED,5/25/2022 00:00 AM,spanx,#,1.,DRYU9310777,LCL,EMCNMW1751,28,CTNS,2.000,212.700,5/23/2022,06/07/2022,VIETNAM (VN),,,
WB58689464,05/08/2022,24,63Z8157586,CONFIRMED,ONEYSGNCE8605600,SEA,#,63Z8157586,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(INNODP) BUFORDGA,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,5/31/2022,CAI MEP&nbsp;VN,6/17/2022 00:00 AM,6/17/2022 00:00 AM,NEW YORK&nbsp;NY,7/18/2022 00:00 AM,#,OCEAN NETWORK EXPRESS,YM WARMTH,031E,#,Direct service,#,ACCEPTED,6/14/2022 00:00 AM,spanx,#,1.,TRLU7448777,LCL,VN1554434A,36,CTNS,01/01/0550,285.900,06/01/2022,06/08/2022,VIETNAM (VN),,,
WB63532467,4/22/2022,22,MLCWSGN2205108,CONFIRMED,ONEYSGNCE4969801,SEA,#,MLCWSGN2205108,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,05/11/2022,CAI MEP&nbsp;VN,06/02/2022,06/02/2022,ROTTERDAM&nbsp;NL,07/02/2022,#,OCEAN NETWORK EXPRESS,YM WREATH,020W,#,Direct service,#,ACCEPTED,5/17/2022 00:00 AM,spanx,#,1.,FFAU3656654,LCL,VN1550350A,119,CTNS,01/08/0790,980.000,5/13/2022,5/26/2022,VIETNAM (VN),,,
WB65485469,06/08/2022,31,,PENDING,#,SEA,#,#,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(INNODP) BUFORDGA,CFS/CFS DOOR,#,LCL x 1,#,#,#,#,#,7/29/2022,CAI MEP&nbsp;VN,08/05/2022,#,NEW YORK&nbsp;NY,09/07/2022,#,OCEAN NETWORK EXPRESS,ONE COLUMBA,066W,#,#,#,ACCEPTED,06/10/2022,spanx,#,1.,TBA1,LCL,,179,,01/07/0041,1317.000,,,,,,
WB65946619,06/01/2022,29,,PENDING,#,SEA,#,#,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CY DOOR,#,LCL x 1,#,#,#,#,#,07/11/2022,CAI MEP&nbsp;VN,7/19/2022 00:00 AM,#,ROTTERDAM&nbsp;NL,8/13/2022 00:00 AM,#,OCEAN NETWORK EXPRESS,YM WISDOM,012W,#,#,#,ACCEPTED,6/21/2022 00:00 AM,spanx,#,1.,TBAConso,20'SD,,192,,01/11/0912,1503.800,,,,,,
WB66221022,12/18/2021,6,63Z8145296,CONFIRMED,ONEYSGNC15304900,SEA,#,63Z8145296,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-ACME) SILER CITYNC,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,1/20/2022,CAI MEP&nbsp;VN,02/09/2022,02/09/2022,NEW YORK&nbsp;NY,04/04/2022,04/04/2022,OCEAN NETWORK EXPRESS,YM WARMTH,030E,#,1st vessel : tangier express 046etranshipment port :singapore etd singapore: 2022-02-17,#,ACCEPTED,1/25/2022 00:00 AM,spanx,#,1.,DRYU4571628,LCL,VN1403567A,87,CTNS,01/10/0550,1811.700,1/20/2022,1/26/2022,VIETNAM (VN),,,
WB66361677,02/11/2022,13,6328077953,CONFIRMED,COSU6328077953,SEA,#,63Z8148369,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-APT9) SILER CITYNC,CY/CY DOOR,#,40'SD x 1,40'SD x 1,#,#,#,#,3/14/2022,VUNG TAU&nbsp;VN,3/30/2022 00:00 AM,3/30/2022 00:00 AM,NORFOLK&nbsp;VA,5/14/2022 00:00 AM,5/14/2022 00:00 AM,COSCO,COSCO OCEANIA,084S,#,Direct service,#,ACCEPTED,3/22/2022 00:00 AM,spanx,#,1.,CCLU5156220,40'SD,21479425,612,CTNS,42.302,5442.800,3/23/2022,3/24/2022,VIETNAM (VN),,,
WB67762658,12/01/2021,2,MLCWSGN2201032,CONFIRMED,ONEYSGNBBZ654600,SEA,#,MLCWSGN2201032,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,12/24/2021,CAI MEP&nbsp;VN,01/11/2022,01/11/2022,ROTTERDAM&nbsp;NL,02/11/2022,02/11/2022,OCEAN NETWORK EXPRESS,YM WELLNESS,029W,#,Direct service,#,ACCEPTED,01/04/2022,spanx,#,1.,GLDU9997379,LCL,VN1376942A,52,CTNS,01/03/0640,368.300,12/24/2021,01/06/2022,VIETNAM (VN),,,
WB73359895,11/15/2021,50,63Z8142981,CONFIRMED,ONEYSGNBZ9526400,SEA,#,63Z8142981,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-SRTL) BUFORDGA,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,11/29/2021,CAI MEP&nbsp;VN,12/13/2021 00:00 AM,12/13/2021 00:00 AM,NEW YORK&nbsp;NY,1/20/2022 00:00 AM,1/20/2022 00:00 AM,OCEAN NETWORK EXPRESS,YM WIND,020E,#,Direct service,#,ACCEPTED,12/10/2021,spanx,#,1.,FCIU6663905,LCL,VN1224263A,389,CTNS,15.910,2067.900,12/03/2021,12/10/2021,VIETNAM (VN),,,
WB73923474,02/08/2022,11,MLCWSGN2203025,CONFIRMED,ONEYSGNC71470800,SEA,#,MLCWSGN2203025,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,03/03/2022,CAI MEP&nbsp;VN,03/12/2022,03/12/2022,ROTTERDAM&nbsp;NL,04/10/2022,04/10/2022,OCEAN NETWORK EXPRESS,ONE CYGNUS,010W,#,Direct service,#,ACCEPTED,02/09/2022,spanx,#,1.,TCNU6427042,LCL,VN1263560A,27,CTNS,01/01/0200,150.400,03/04/2022,03/05/2022,VIETNAM (VN),,,
WB74477215,5/23/2022,27,63Z8158420,CONFIRMED,#,SEA,#,63Z8158420,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-INBK) BUFORDGA,CFS/CFS DOOR,#,LCL x 1,#,#,#,#,#,6/30/2022,CAI MEP&nbsp;VN,07/08/2022,#,NEW YORK&nbsp;NY,08/07/2022,#,OCEAN NETWORK EXPRESS,NORTHERN JAGUAR,22W,#,Direct service,#,ACCEPTED,5/26/2022 00:00 AM,spanx,#,1.,TBA1,LCL,,119,CTNS,01/04/0681,855.300,,,VIETNAM (VN),,,
WB75639310,4/24/2022,21,63Z8157130,CONFIRMED,ONEYSGNCE1385400,SEA,#,63Z8157130,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-ACME) SILER CITYNC,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,5/19/2022,CAI MEP&nbsp;VN,5/25/2022 00:00 AM,5/25/2022 00:00 AM,NEW YORK&nbsp;NY,6/28/2022 00:00 AM,#,OCEAN NETWORK EXPRESS,CONTI CRYSTAL,126E,#,Direct service,#,ACCEPTED,5/19/2022 00:00 AM,spanx,#,1.,NYKU4614984,LCL,VN1620927A,71,CTNS,01/09/0010,1576.800,5/19/2022,5/23/2022,VIETNAM (VN),,,
WB76882656,5/16/2022,26,MLCWSGN2206015,CONFIRMED,ONEYSGNCH8860500,SEA,#,MLCWSGN2206015,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CFS DOOR,#,LCL x 1,#,#,#,#,#,6/18/2022,CAI MEP&nbsp;VN,6/30/2022 00:00 AM,#,ROTTERDAM&nbsp;NL,7/25/2022 00:00 AM,#,OCEAN NETWORK EXPRESS,ONE MANHATTAN,029W,#,Direct service,#,ACCEPTED,5/17/2022 00:00 AM,spanx,#,1.,TCLU8237595,LCL,VN1550454A,38,CTNS,01/01/0730,285.100,6/18/2022,6/23/2022,VIETNAM (VN),,,
WB77179369,02/10/2022,13,DMCA220322.01,CONFIRMED,YMLUW490413895,SEA,#,DHCM5220190,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-CAN) MISSISSAUGAON,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,3/18/2022,CAI MEP&nbsp;VN,3/30/2022 00:00 AM,3/30/2022 00:00 AM,VANCOUVER&nbsp;BRITISH COLUMBIA,5/25/2022 00:00 AM,5/25/2022 00:00 AM,YANG MING,YM TRIUMPH,009E,#,Direct service,#,ACCEPTED,3/17/2022 00:00 AM,spanx,#,1.,TEMU8793586,LCL,YMAK209179,53,CTNS,01/03/0300,371.700,3/17/2022,3/22/2022,VIETNAM (VN),,,
WB77368101,12/05/2021,3,SGNBBL206800,CONFIRMED,ONEYSGNBBL206800,SEA,#,63Z8144366,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-APT9) SILER CITYNC,CY/CY DOOR,#,40'SD x 2,40'SD x 2,#,#,#,#,12/27/2021,CAI MEP&nbsp;VN,1/15/2022 00:00 AM,1/15/2022 00:00 AM,NORFOLK&nbsp;VA,2/24/2022 00:00 AM,2/24/2022 00:00 AM,OCEAN NETWORK EXPRESS,AL QIBLA,024E,#,1st vessel : ym width 025etranshipment port :sin etd sin: 2022-01-25,#,ACCEPTED,01/04/2022,spanx,#,1./2./,TCLU4663437/UETU4141354/,40'SD/40'SD/,VN1393596A/VN1393581A/,663/577/,CTNS/CTNS/,45.350/39.300/,5085.000/3844.600/,1/10/2022/1/10/2022/,1/11/2022/1/11/2022/,VIETNAM (VN)/VIETNAM (VN)/,//,
WB79668938,11/11/2021,50,63Z8142802,CONFIRMED,ONEYSGNBZ9526400,SEA,#,63Z8142802,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-SRTL) BUFORDGA,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,11/25/2021,CAI MEP&nbsp;VN,12/13/2021 00:00 AM,12/13/2021 00:00 AM,NEW YORK&nbsp;NY,1/20/2022 00:00 AM,1/20/2022 00:00 AM,OCEAN NETWORK EXPRESS,YM WIND,020E,#,Direct service,#,ACCEPTED,12/10/2021,spanx,#,1.,FCIU6663905,LCL,VN1224263A,19,CTNS,01/01/0320,85.610,12/02/2021,12/10/2021,VIETNAM (VN),,,
WB79838553,06/02/2022,29,,PENDING,#,SEA,#,#,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-SRTL) BUFORDGA,CY/CY DOOR,#,40HQ x 2,#,#,40'SD x 1,#,#,07/11/2022,CAI MEP&nbsp;VN,7/17/2022 00:00 AM,#,SAVANNAH&nbsp;GA,8/20/2022 00:00 AM,#,ZIM,BELLAVIA,53E,#,#,#,ACCEPTED,06/07/2022,spanx,#,1./2./3./,TBA1/TBA2/TBA3/,40HQ/40HQ/40'SD/,///,0/0/0/,///,0.000/0.000/0.000/,0.000/0.000/0.000/,///,///,///,///,
WB81373511,05/03/2022,25,6336251186,CONFIRMED,COSU6336251186,SEA,#,63Z8158788,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-ACME) SILER CITYNC,CY/CY DOOR,GARMENT,40HQ x 4,40HQ x 4,#,#,#,#,5/21/2022,VUNG TAU&nbsp;VN,6/20/2022 00:00 AM,6/20/2022 00:00 AM,NORFOLK&nbsp;VA,7/25/2022 00:00 AM,#,COSCO,CMA CGM LAPEROUSE,0TUOXS1MA,#,Direct service,#,ACCEPTED,06/01/2022,spanx,#,1./2./3./4./,CSNU7698486/OOCU6505557/OOCU8200198/TGBU4914550/,40HQ/40HQ/40HQ/40HQ/,21517475/21485345/21457623/21485953/,761/765/818/785/,CTNS/CTNS/CTNS/CTNS/,52.076/52.465/53.367/53.847/,6875.300/7300.200/7349.000/7523.600/,6/16/2022/6/14/2022/6/14/2022/6/14/2022/,6/16/2022/6/15/2022/6/15/2022/6/15/2022/,VIETNAM (VN)/VIETNAM (VN)/VIETNAM (VN)/VIETNAM (VN)/,////,
WB82416881,12/25/2021,4,MLCWSGN2201184,CONFIRMED,ONEYSGNC02588500,SEA,#,MLCWSGN2201184,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,1/19/2022,CAI MEP&nbsp;VN,1/27/2022 00:00 AM,1/27/2022 00:00 AM,ROTTERDAM&nbsp;NL,03/07/2022,03/07/2022,OCEAN NETWORK EXPRESS,ONE MANHATTAN,028W,#,Direct service,#,ACCEPTED,12/27/2021 00:00 AM,spanx,#,1.,TCLU6649309,LCL,VN1376814A,29,CTNS,01/01/0340,152.700,1/19/2022,1/20/2022,VIETNAM (VN),,,
WB82874844,4/22/2022,22,6333686921,CONFIRMED,COSU6333686921,SEA,#,63Z8156832,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-APT9) SILER CITYNC,CY/CY DOOR,#,20'SD x 1,40HQ x 1,#,40HQ x 1,20'SD x 1,#,05/11/2022,VUNG TAU&nbsp;VN,06/03/2022,06/03/2022,NORFOLK&nbsp;VA,7/29/2022 00:00 AM,#,COSCO,COSCO TAICANG,082S,#,1st vessel: cscl bohai sea 051stranshipment port :singapore etd singapore: july 2,#,ACCEPTED,5/24/2022 00:00 AM,spanx,#,1./2./,CSNU1765627/TRHU5260648/,20'SD/40HQ/,21507363/21538123/,256/695/,CTNS/CTNS/,17.731/43.978/,2188.700/5581.700/,5/26/2022/5/26/2022/,5/26/2022/5/26/2022/,VIETNAM (VN)/VIETNAM (VN)/,//,
WB83335984,06/01/2022,29,,PENDING,#,SEA,#,#,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-CAN) MISSISSAUGAON,CFS/CY DOOR,#,LCL x 1,#,#,#,#,#,07/11/2022,HO CHI MINH&nbsp;VN,7/19/2022 00:00 AM,#,VANCOUVER&nbsp;BRITISH COLUMBIA,08/07/2022,#,OOCL,SEATTLE C,013E,#,1st vessel: amalia c 114ntranshipment port :khh etd khh: jul 27.,#,ACCEPTED,06/07/2022,spanx,#,1.,TBAConso,20'SD,,14,,0.892,106.500,,,,,,
WB85691082,01/06/2022,11,MLCWSGN2203001,CONFIRMED,ONEYSGNC71470800,SEA,#,MLCWSGN2203001,VNM - TOPOCEAN CONSOLIDATION SERVICE (VIET NAM) COMPANY LIMITED,LAX - TOPOCEAN CONSOLIDATION SERVICE (LAX) INC,-,TELEX,DELTA GALIL VIETNAM. LTD,FOB,DELTA GALIL VIETNAM. LTD,DLTV-C,SPANX,HO CHI MINH&nbsp;VN,A-(W-EUR) OLDENZAALNL,CFS/CFS DOOR,#,LCL x 1,LCL x 1,#,#,#,#,2/25/2022,CAI MEP&nbsp;VN,03/12/2022,03/12/2022,ROTTERDAM&nbsp;NL,04/10/2022,04/10/2022,OCEAN NETWORK EXPRESS,ONE CYGNUS,010W,#,Direct service,#,ACCEPTED,2/24/2022 00:00 AM,spanx,#,1.,TCNU6427042,LCL,VN1263560A,19,CTNS,01/01/0320,165.370,03/04/2022,03/05/2022,VIETNAM (VN),,,
